Address,Latitude,Longitude,Neighborhood
"Ludwig-Cauer-Grundschule, 36, Cauerstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland",52.515922399999994,13.315554338537208,Charlottenburg
"Physikalisch-Technische Bundesanstalt (PTB), Abbestraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland",52.51586735,13.320828176873263,Charlottenburg
"Mercedes-Benz Berlin, 1, Salzufer, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland",52.51497285,13.329682430935325,Charlottenburg
"479, Bachstraße, Hansaviertel, Mitte, 10555, Deutschland",52.5155677,13.3373175,Hansaviertel
"Eternit-Haus, 1, Altonaer Straße, Hansaviertel, Tiergarten, Mitte, 10557, Deutschland",52.51605735,13.344943848252605,Tiergarten
"Bundespräsidialamt, 1, Spreeweg, Botschaftsviertel, Tiergarten, Mitte, 10557, Deutschland",52.516277450000004,13.351153707868932,Tiergarten
"Kastanienallee, Botschaftsviertel, Tiergarten, Mitte, 10557, Deutschland",52.51620632934443,13.359209904242922,Tiergarten
"Große Querallee, Botschaftsviertel, Tiergarten, Mitte, 10557, Deutschland",52.5162878233603,13.366378991764103,Tiergarten
"Kleine Querallee, Tiergarten, Mitte, 10557, Deutschland",52.51620779446524,13.374061813604929,Tiergarten
"S Brandenburger Tor, Unter den Linden, Mitte, 10117, Deutschland",52.516441900000004,13.381895884125278,Unter den Linden
"memsing galerie, Unter den Linden/Friedrichstraße, Spandauer Vorstadt, Mitte, Berlin, 10117, Deutschland",52.51658,13.3887076,Mitte
"Prinzessinnenpalais, Oberwallstraße, Spandauer Vorstadt, Mitte, Berlin, 10117, Deutschland",52.516752499999996,13.396243167986118,Mitte
"Neuer Marstall, Spreeufer, Spandauer Vorstadt, Mitte, Berlin, 10178, Deutschland",52.5162991,13.403915829367396,Mitte
"Altes Stadthaus, Parochialstraße, Luisenstadt, Mitte, Berlin, 10179, Deutschland",52.5165518,13.411231334564988,Mitte
"U Jannowitzbrücke, Alexanderstraße, Luisenstadt, Mitte, Berlin, 10179, Deutschland",52.5162885,13.4185025,Mitte
"Singer109, 109, Singerstraße, Luisenstadt, Mitte, Friedrichshain-Kreuzberg, Berlin, 10179, Deutschland",52.51674,13.42536954279176,Friedrichshain-Kreuzberg
"36, Andreasstraße, Barnimkiez, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10243, Deutschland",52.5168949,13.4332043,Friedrichshain-Kreuzberg
"90, Karl-Marx-Allee, Hausburgviertel, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10243, Deutschland",52.516945,13.4400553,Friedrichshain-Kreuzberg
"121, Karl-Marx-Allee, Hausburgviertel, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10243, Deutschland",52.5170413,13.4475335,Friedrichshain-Kreuzberg
"7, Lüdtgeweg, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland",52.51921975,13.311446067671081,Charlottenburg
"Ambrosios, 12A, Galvanistraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland",52.5191623,13.3185195,Charlottenburg
"26, Franklinstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland",52.5196221,13.3260443,Charlottenburg
"22, Tile-Wardenberg-Straße, Moabit, Mitte, 10555, Deutschland",52.5193497,13.3332284,Moabit
"Lessingstraße, Hansaviertel, Mitte, 10555, Deutschland",52.51965169822725,13.34073868484047,Hansaviertel
"S Bellevue, Bartningallee, Hansaviertel, Mitte, 10557, Deutschland",52.519977049999994,13.34832118204925,Hansaviertel
"Shell, 20, Paulstraße, Moabit, Mitte, 10557, Deutschland",52.5199094,13.35515621038227,Moabit
"Magnus-Hirschfeld-Ufer, Moabit, Mitte, 10557, Deutschland",52.519665458524265,13.362914252052626,Moabit
"Bundeskanzleramt, 1, Willy-Brandt-Straße, Tiergarten, Mitte, 10557, Deutschland",52.520045350000004,13.369133681226069,Tiergarten
"Marie-Elisabeth-Lüders-Haus, Schiffbauerdamm, Mitte, 10117, Deutschland",52.5202064,13.378292143021069,Schiffbauerdamm
"14, Reichstagufer, Spandauer Vorstadt, Mitte, 10117, Deutschland",52.5191893,13.384452506532579,Spandauer Vorstadt
"188, Georgenstraße, Spandauer Vorstadt, Mitte, Berlin, 10117, Deutschland",52.5202292,13.3922554,Mitte
"Museumsinsel, Am Kupfergraben, Spandauer Vorstadt, Mitte, Berlin, 10117, Deutschland",52.519755450000005,13.398203315753417,Mitte
"St. Marienkirche, 8, Karl-Liebknecht-Straße, Spandauer Vorstadt, Mitte, Berlin, 10178, Deutschland",52.5205501,13.407177956887224,Mitte
"3, , Spandauer Vorstadt, Mitte, Berlin, 10178, Deutschland",52.5212938,13.4147342,Mitte
"U Schillingstraße, Karl-Marx-Allee, Mitte, Berlin, 10178, Deutschland",52.520882400000005,13.420792051335798,Mitte
"Lichtenberger Straße, Barnimkiez, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10243, Deutschland",52.52080425068727,13.429267908113674,Friedrichshain-Kreuzberg
"Spartacus-Grundschule, 40 - 45, Friedenstraße, Barnimkiez, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10249, Deutschland",52.5209046,13.435771114466007,Friedrichshain-Kreuzberg
"Kapelle Georgen-Parochial 2, Auerstraße, Hausburgviertel, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10249, Deutschland",52.521063,13.4444587,Friedrichshain-Kreuzberg
"44, Quedlinburger Straße, Charlottenburg, Charlottenburg-Wilmersdorf, 10589, Deutschland",52.5233961,13.3073615,Charlottenburg
"12, Darwinstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10589, Deutschland",52.5230551,13.3145059,Charlottenburg
"Anwendungszentrum Mikroproduktionstechnik (AMP), 13, Clara-von-Simson-Straße, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland",52.52305735,13.322589026488838,Charlottenburg
"Änderungsschneiderei, 19, Gotzkowskystraße, Moabit, Mitte, 10555, Deutschland",52.5235506,13.3293839,Moabit
"15, Essener Straße, Westfälisches Viertel, Moabit, Mitte, 10555, Deutschland",52.5235982,13.3368428,Moabit
"91a, Alt-Moabit, Moabit, Mitte, 10559, Deutschland",52.5236182,13.3439767,Moabit
"3, Calvinstraße, Moabit, Mitte, 10557, Deutschland",52.5236021,13.3519388,Moabit
"Oberstufenzentrum Banken und Versicherungen, 10, Alt-Moabit, Moabit, Mitte, 10557, Deutschland",52.52427045,13.358816760900751,Moabit
"Intercity Hotel, 5, Katharina-Paulus-Straße, Moabit, Mitte, 10557, Deutschland",52.523707349999995,13.366445836492726,Moabit
"Futurium, 2, Alexanderufer, Mitte, 10117, Deutschland",52.523912249999995,13.374324869351241,Alexanderufer
"15A, Schumannstraße, Spandauer Vorstadt, Mitte, 10117, Deutschland",52.5238612,13.3811042,Spandauer Vorstadt
"Johannishof, 20, Johannisstraße, Spandauer Vorstadt, Mitte, 10117, Deutschland",52.52472245,13.388924235195002,Spandauer Vorstadt
"23, Oranienburger Straße, Spandauer Vorstadt, Mitte, Berlin, 10178, Deutschland",52.524439900000004,13.395927089051131,Mitte
"46, Rosenthaler Straße, Spandauer Vorstadt, Mitte, Berlin, 10178, Deutschland",52.5244635,13.4032104,Mitte
"Grieneisen Bestattungen, 16, Rosa-Luxemburg-Straße, Scheunenviertel, Mitte, Berlin, 10178, Deutschland",52.5246975,13.4103412,Mitte
"10, Wadzeckstraße, Mitte, Berlin, 10178, Deutschland",52.5247084,13.4179766,Mitte
"Verkehrsschule Friedrichshain, 2, Weinstraße, Barnimkiez, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10249, Deutschland",52.524933000000004,13.425896314719942,Friedrichshain-Kreuzberg
"Friedenstraße, Barnimkiez, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10249, Deutschland",52.523999196424846,13.432244918883576,Friedrichshain-Kreuzberg
"Klinikum im Friedrichshain, 49, Landsberger Allee, Barnimkiez, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10249, Deutschland",52.525510249999996,13.439369134200344,Friedrichshain-Kreuzberg
"14, Petersburger Straße, Hausburgviertel, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10249, Deutschland",52.5248639,13.4474239,Friedrichshain-Kreuzberg
"Recyclinghof Ilsenburger Straße, 18-20, Ilsenburger Straße, Charlottenburg, Charlottenburg-Wilmersdorf, 10589, Deutschland",52.5270158,13.3106192,Charlottenburg
"46-49, Wiebestraße, Moabit, Mitte, 10553, Deutschland",52.526765,13.3185505,Moabit
"64A, Huttenstraße, Moabit, Mitte, 10553, Deutschland",52.5272019,13.3256078,Moabit
"60, Emdener Straße, Moabit, Mitte, 10551, Deutschland",52.5272898,13.333222,Moabit
"4, Bredowstraße, Moabit, Mitte, 10551, Deutschland",52.5273528,13.3400787,Moabit
"H, Turmstraße, Moabit, Mitte, 10559, Deutschland",52.527416650000006,13.347827100305645,Moabit
"12, Rathenower Straße, Moabit, Mitte, 10559, Deutschland",52.527403,13.3551203,Moabit
"3A, Seydlitzstraße, Moabit, Mitte, 10557, Deutschland",52.52770165,13.362431453238706,Moabit
"60-61, Heidestraße, Moabit, Mitte, 10557, Deutschland",52.527423999999996,13.370115548457262,Moabit
"Technikgebäude, Hufelandweg, Mitte, 10117, Deutschland",52.52787695,13.377016636164274,Hufelandweg
"Ekkehard Schall, Chausseestraße, Spandauer Vorstadt, Mitte, 10115, Deutschland",52.5280565,13.3845714,Spandauer Vorstadt
"10, Torstraße, Spandauer Vorstadt, Mitte, 10115, Deutschland",52.5280731,13.3920712,Spandauer Vorstadt
"11, Kleine Auguststraße, Spandauer Vorstadt, Mitte, Berlin, 10119, Deutschland",52.5281417,13.399199032030435,Mitte
"216H, Linienstraße, Scheunenviertel, Mitte, Berlin, 10119, Deutschland",52.5284704,13.4066454,Mitte
"La Vie, 7, Straßburger Straße, Kollwitzkiez, Prenzlauer Berg, Pankow, Berlin, 10405, Deutschland",52.528704000000005,13.414229628644708,Pankow
"Ina.Kinder.Garten, 15-16, Prenzlauer Berg, Pankow, Berlin, 10405, Deutschland",52.5276892,13.421238866124305,Pankow
"17, Am Friedrichshain, Bötzowviertel, Prenzlauer Berg, Pankow, Berlin, 10407, Deutschland",52.52874,13.4288429,Pankow
"Am Friedrichshain, Bötzowviertel, Prenzlauer Berg, Pankow, Berlin, 10407, Deutschland",52.5294446,13.4361637,Pankow
"Neuer Hain, Danziger Straße, Grüne Stadt, Prenzlauer Berg, Pankow, Berlin, 10407, Deutschland",52.5292248,13.4434803,Pankow
"Getränke Hoffmann, 47, Sickingenstraße, Moabit, Mitte, 10553, Deutschland",52.53081025,13.314708967026057,Moabit
"5, 22, Sickingenstraße, Moabit, Mitte, 10553, Deutschland",52.53226585,13.321370702722039,Moabit
"Reformationskirche, 33,34, Wiclefstraße, Moabit, Mitte, 10551, Deutschland",52.53129165,13.329052345560317,Moabit
"20, Oldenburger Straße, Moabit, Mitte, 10551, Deutschland",52.5313881,13.3365382,Moabit
"Anadolu, Birkenstraße, Moabit, Mitte, 10559, Deutschland",52.5313994,13.3440678,Moabit
"54, Rathenower Straße, Moabit, Mitte, 10559, Deutschland",52.531426,13.351133,Moabit
"Platz 5, Lehrter Straße, Moabit, Mitte, 10557, Deutschland",52.5312787,13.359020654702588,Moabit
"Moabit, Mitte, 10557, Deutschland",52.53176499497159,13.36604995683703,Moabit
"Karl Storz Besucher- und Schulungszentrum, 3, Scharnhorststraße, Mitte, 10115, Deutschland",52.532078850000005,13.37300887978738,Scharnhorststraße
"103, Chausseestraße, Spandauer Vorstadt, Mitte, 10115, Deutschland",52.532073,13.3809433,Spandauer Vorstadt
"S Nordbahnhof, Elisabeth-Schwarzhaupt-Platz, Spandauer Vorstadt, Mitte, 10115, Deutschland",52.53198,13.388147,Spandauer Vorstadt
"152, Invalidenstraße, Spandauer Vorstadt, Mitte, 10115, Deutschland",52.5322253,13.395443508418996,Spandauer Vorstadt
"Rosengarten, Weinbergsweg, Spandauer Vorstadt, Mitte, Berlin, 10119, Deutschland",52.53262435,13.402695525093726,Mitte
"20, Christinenstraße, Spandauer Vorstadt, Mitte, Pankow, Berlin, 10119, Deutschland",52.5323882,13.4103192,Pankow
"Städt. Kita Pinocchio, 11, Belforter Straße, Kollwitzkiez, Prenzlauer Berg, Pankow, Berlin, 10405, Deutschland",52.5320133,13.417768984096536,Pankow
"27, Immanuelkirchstraße, Winsviertel, Prenzlauer Berg, Pankow, Berlin, 10405, Deutschland",52.5323911,13.4249553,Pankow
"9, Esmarchstraße, Bötzowviertel, Prenzlauer Berg, Pankow, Berlin, 10407, Deutschland",52.5326064,13.4323027,Pankow
"Musikschule Glissando, 170, Danziger Straße, Grüne Stadt, Prenzlauer Berg, Pankow, Berlin, 10407, Deutschland",52.5326296,13.4397029,Pankow
"Nautilusweg, KGA Atlantis, Charlottenburg-Nord, Charlottenburg-Wilmersdorf, 10589, Deutschland",52.534560082853474,13.310699619665746,Charlottenburg-Nord
"Fleischgroßhandel, Neues Ufer, Berliner Großmarkt GmbH, Moabit, Mitte, 10553, Deutschland",52.5340621,13.316622414930514,Moabit
"Köhrich Reifenhandel, Neues Ufer, Berliner Großmarkt GmbH, Moabit, Mitte, 10553, Deutschland",52.535243,13.325378737408823,Moabit
"Westhafenstraße, Moabit, Mitte, 13353, Deutschland",52.5354932154644,13.332728468176324,Moabit
"Erna-Samuel-Straße, Moabit, Mitte, 10551, Deutschland",52.53503752738997,13.340165108310957,Moabit
"47, Quitzowstraße, Moabit, Mitte, 10559, Deutschland",52.535097300000004,13.346813570237238,Moabit
"Theodor-Heuss-Schule, Stephanstraße, Moabit, Mitte, 10559, Deutschland",52.535114899999996,13.353694513345925,Moabit
"Moabit, Mitte, 10557, Deutschland",52.53521498119132,13.36192928518224,Moabit
"Bundeswehrkrankenhaus Berlin, 13, Scharnhorststraße, Mitte, 10115, Deutschland",52.53562625,13.371288438611874,Scharnhorststraße
"54, Chausseestraße, Mitte, 10115, Deutschland",52.5358562,13.37688142602472,Chausseestraße
"48, Gartenstraße, Gesundbrunnen, Mitte, 13355, Deutschland",52.5363349,13.3844348,Gesundbrunnen
"Kapelle der Versöhnung, 8, Bernauer Straße, Spandauer Vorstadt, Mitte, 10115, Deutschland",52.53580325,13.391922573455323,Spandauer Vorstadt
"Casa Fantasia, Anklamer Straße, Spandauer Vorstadt, Mitte, 10119, Deutschland",52.5358794,13.3990849,Spandauer Vorstadt
"244, Schwedter Straße, Spandauer Vorstadt, Mitte, Berlin, 10435, Deutschland",52.536010000000005,13.40626780896282,Mitte
"4, Wörther Straße, Kollwitzkiez, Prenzlauer Berg, Pankow, Berlin, 10435, Deutschland",52.5361065,13.4137306,Pankow
"Saint Georges English Bookshop, 27, Wörther Straße, Kollwitzkiez, Prenzlauer Berg, Pankow, Berlin, 10405, Deutschland",52.536052,13.421146,Pankow
"9, Jablonskistraße, Winsviertel, Prenzlauer Berg, Pankow, Berlin, 10405, Deutschland",52.5361954,13.4285524,Pankow
"7, Eugen-Schönhaar-Straße, Grüne Stadt, Prenzlauer Berg, Pankow, Berlin, 10407, Deutschland",52.5364597,13.4360427,Pankow
"54, Anton-Saefkow-Straße, Grüne Stadt, Prenzlauer Berg, Pankow, Berlin, 10407, Deutschland",52.5357542,13.443427,Pankow
"Randsteig, KGA Degenhof, Charlottenburg-Nord, Charlottenburg-Wilmersdorf, 13627, Deutschland",52.53885796885887,13.314242349639466,Charlottenburg-Nord
"Justizvollzugsanstalt Plötzensee, Schwanenfeldstraße, Charlottenburg-Nord, Charlottenburg-Wilmersdorf, 13627, Deutschland",52.5388341,13.319901459421164,Charlottenburg-Nord
"Seestraße, Moabit, Mitte, 13353, Deutschland",52.538908332445054,13.32895851348586,Moabit
"Westhafenstraße, Moabit, Mitte, 13353, Deutschland",52.539072317341734,13.3363117783396,Moabit
"Nordufer, Brüsseler Kiez, Wedding, Mitte, 13353, Deutschland",52.53928353026119,13.343695283340898,Wedding
"14, Nordufer, Sprengelkiez, Wedding, Mitte, 13353, Deutschland",52.5395003,13.3509045,Wedding
"28, Lynarstraße, Sprengelkiez, Wedding, Mitte, 13353, Deutschland",52.5396287,13.3583467,Wedding
"49, Fennstraße, Sprengelkiez, Wedding, Mitte, 13353, Deutschland",52.5397546,13.3658989,Wedding
"Rechenanlagenwerk, Schulzendorfer Straße, Gesundbrunnen, Mitte, 13347, Deutschland",52.53991125,13.372857655798969,Gesundbrunnen
"104, Ackerstraße, Gesundbrunnen, Mitte, 13355, Deutschland",52.539800400000004,13.380704378735633,Gesundbrunnen
"6, Jasmunder Straße, Gesundbrunnen, Mitte, 13355, Deutschland",52.5399407,13.3880026,Gesundbrunnen
"City Toilette, Stralsunder Straße, Gesundbrunnen, Mitte, 13355, Deutschland",52.5398358,13.395273542464114,Gesundbrunnen
"47A, Bernauer Straße, Spandauer Vorstadt, Mitte, Pankow, Mitte, 10435, Deutschland",52.5399446,13.4027158,Pankow
"Prater Biergarten, 7-9, Kastanienallee, Kollwitzkiez, Prenzlauer Berg, Pankow, Berlin, 10435, Deutschland",52.5402476,13.409521759572396,Pankow
"28, Danziger Straße, Kollwitzkiez, Prenzlauer Berg, Pankow, Berlin, 10435, Deutschland",52.5400152,13.4174006,Pankow
"191, Prenzlauer Allee, Winsviertel, Prenzlauer Berg, Pankow, Berlin, 10405, Deutschland",52.5403352,13.4245172,Pankow
"36, Ella-Kay-Straße, Ernst-Thälmann-Park, Prenzlauer Berg, Pankow, Berlin, 10405, Deutschland",52.5400294,13.4324142,Pankow
"4, Storkower Straße, Grüne Stadt, Prenzlauer Berg, Pankow, Berlin, 10409, Deutschland",52.5407605,13.4396083,Pankow
"37, Nordufer, Afrikanisches Viertel, Wedding, Mitte, 13351, Deutschland",52.543077,13.3250814,Wedding
"Plötzensee, Transvaalstraße, Afrikanisches Viertel, Wedding, Mitte, 13351, Deutschland",52.54424325,13.329947972702701,Wedding
"Robert Koch-Institut, Weststraße, Afrikanisches Viertel, Wedding, Mitte, 13353, Deutschland",52.54347595,13.340820362260287,Wedding
"Ina.Kinder.Garten Augustenburger Platz, 1, Augustenburger Platz, Brüsseler Kiez, Wedding, Mitte, 13353, Deutschland",52.5432104,13.346664538193181,Wedding
"Parkhaus Beuth Hochschule, 17, Triftstraße, Sprengelkiez, Wedding, Mitte, 13353, Deutschland",52.5433698,13.354289178403274,Wedding
"8a, Willdenowstraße, Sprengelkiez, Wedding, Mitte, 13353, Deutschland",52.5434401,13.3619631,Wedding
"AXESS computer, Reinickendorfer Straße, Leopoldkiez, Wedding, Mitte, 13347, Deutschland",52.5433838,13.369374,Wedding
"37, Hochstraße, Gesundbrunnen, Mitte, 13357, Deutschland",52.5435159,13.3766885,Gesundbrunnen
"Gustav-Meyer-Allee, Gesundbrunnen, Mitte, 13355, Deutschland",52.54274761904273,13.38430733596188,Gesundbrunnen
"111, Brunnenstraße, Gesundbrunnen, Mitte, 13355, Deutschland",52.5436599,13.39153,Gesundbrunnen
"38, Graunstraße, Gesundbrunnen, Mitte, 13355, Deutschland",52.5436711,13.3987007,Gesundbrunnen
"Friedrich-Ludwig-Jahn-Sportpark, Am Falkplatz, Gleimviertel, Prenzlauer Berg, Pankow, Berlin, 10437, Deutschland",52.54371605,13.407465276648564,Pankow
"3, Gneiststraße, Helmholtzkiez, Prenzlauer Berg, Pankow, Berlin, 10437, Deutschland",52.544233,13.4135726,Pankow
"Keramikatelier, 21, Schliemannstraße, Helmholtzkiez, Prenzlauer Berg, Pankow, Berlin, 10437, Deutschland",52.5443855,13.4206044,Pankow
"86f, Prenzlauer Allee, Winsviertel, Prenzlauer Berg, Pankow, Berlin, 10405, Deutschland",52.5442791,13.4282708,Pankow
"Dohnagestell, Afrikanisches Viertel, Wedding, Mitte, 13351, Deutschland",52.5472725636711,13.328877482735889,Wedding
"Naturdenkmal Findling, Transvaalstraße, Afrikanisches Viertel, Wedding, Mitte, 13351, Deutschland",52.546114,13.3364583,Wedding
"4, Afrikanische Straße, Brüsseler Kiez, Wedding, Mitte, 13351, Deutschland",52.5470411,13.3435777,Wedding
"8, Antwerpener Straße, Brüsseler Kiez, Wedding, Mitte, 13353, Deutschland",52.5470449,13.3506474,Wedding
"O₂, 28, Müllerstraße, Brüsseler Kiez, Wedding, Mitte, 13353, Deutschland",52.5472116,13.3581302,Wedding
"24, Prinz-Eugen-Straße, Leopoldkiez, Wedding, Mitte, 13347, Deutschland",52.5472108,13.3654332,Wedding
"78, Pankstraße, Gesundbrunnen, Mitte, 13357, Deutschland",52.547184,13.3728677,Gesundbrunnen
"11E, Hochstraße, Gesundbrunnen, Mitte, 13357, Deutschland",52.5475329,13.3803374,Gesundbrunnen
"Humboldthain Rosengarten, Kolonnade, Gesundbrunnen, Mitte, 13357, Deutschland",52.54738185,13.38711930345943,Gesundbrunnen
"Berlin Nordbahnhof, Korsörer Straße, Gleimviertel, Prenzlauer Berg, Pankow, Berlin, 10437, Deutschland",52.5452407,13.400227631013951,Pankow
"9, Korsörer Straße, Gleimviertel, Prenzlauer Berg, Pankow, Berlin, 10437, Deutschland",52.5477429,13.4023565,Pankow
"12, Rhinower Straße, Gleimviertel, Prenzlauer Berg, Pankow, Berlin, 10437, Deutschland",52.5478295,13.4095624,Pankow
"7, Gethsemanestraße, Helmholtzkiez, Prenzlauer Berg, Pankow, Berlin, 10437, Deutschland",52.548088,13.4172445,Pankow
"Sportplatz Dunckerstraße, Zelterstraße, Kollwitzkiez, Prenzlauer Berg, Pankow, Berlin, 10409, Deutschland",52.548004649999996,13.42459235649245,Pankow
"Stadion Rehberge, Windhuker Straße, Afrikanisches Viertel, Wedding, Mitte, 13351, Deutschland",52.5521772,13.332469970781794,Wedding
"23, Transvaalstraße, Afrikanisches Viertel, Wedding, Mitte, 13351, Deutschland",52.5508034,13.3395072,Wedding
"Anna Kiryakova, 8, Kameruner Straße, Brüsseler Kiez, Wedding, Mitte, 13351, Deutschland",52.5507395,13.3469067,Wedding
"Billardtreff 65, 50, Seestraße, Brüsseler Kiez, Wedding, Mitte, 13347, Deutschland",52.5509855,13.3541292,Wedding
"45, Utrechter Straße, Leopoldkiez, Wedding, Mitte, 13347, Deutschland",52.55097,13.3617064,Wedding
"41, Gottschedstraße, Gesundbrunnen, Mitte, 13357, Deutschland",52.55109745,13.369319099999998,Gesundbrunnen
"Amtsgericht Wedding, Brunnenplatz, Gesundbrunnen, Mitte, 13357, Deutschland",52.5508624,13.37555515071448,Gesundbrunnen
"Insel Snack, Stettiner Straße, Gesundbrunnen, Mitte, 13357, Deutschland",52.551397,13.3838128,Gesundbrunnen
"9, Spanheimstraße, Gesundbrunnen, Mitte, 13357, Deutschland",52.5515842,13.3910066,Gesundbrunnen
"Behmstraßenbrücke, Behmstraße, Arnimkiez, Prenzlauer Berg, Pankow, Berlin, 10439, Deutschland",52.5509232,13.39839253563671,Pankow
"Kita Schivelbeiner Straße, Schivelbeiner Straße, Arnimkiez, Prenzlauer Berg, Pankow, Berlin, 10439, Deutschland",52.55152305,13.406706909932243,Pankow
"108, Schönhauser Allee, Arnimkiez, Prenzlauer Berg, Pankow, Berlin, 10439, Deutschland",52.55171125,13.413424056284095,Pankow
"40, Kuglerstraße, Arnimkiez, Prenzlauer Berg, Pankow, Berlin, 10439, Deutschland",52.5517017,13.4204447,Pankow
"60, Sansibarstraße, Afrikanisches Viertel, Wedding, Mitte, 13351, Deutschland",52.5546606,13.3432183,Wedding
"21, Edinburger Straße, Afrikanisches Viertel, Wedding, Mitte, 13349, Deutschland",52.554602,13.3504152,Wedding
"9A, Syrische Straße, Leopoldkiez, Wedding, Mitte, 13349, Deutschland",52.5551111,13.3578369,Wedding
"Evangelisches Geriatriezentrum Berlin, 61, Reinickendorfer Straße, Leopoldkiez, Wedding, Mitte, 13347, Deutschland",52.5543185,13.363792780897715,Wedding
"Städt. Kita Exerzierstraße, 32a, Exerzierstraße, Gesundbrunnen, Mitte, 13357, Deutschland",52.5550315,13.372852409451221,Gesundbrunnen
"Kulturwerk des bbk Bildhauerwerkstatt, Travemünder Straße, Gesundbrunnen, Mitte, 13357, Deutschland",52.55462075,13.378993846251756,Gesundbrunnen
"Wyndham Garden Berlin Mitte, 116A, Osloer Straße, Gesundbrunnen, Mitte, 13359, Deutschland",52.55528845,13.387029006274709,Gesundbrunnen
"Bergstraße, KGA Wiesengrund, Gesundbrunnen, Mitte, 13359, Deutschland",52.555452183489685,13.39488343439907,Gesundbrunnen
"Kirschenweg, Bornholm I e.V., Prenzlauer Berg, Pankow, Berlin, 10439, Deutschland",52.55584480644906,13.402086245053571,Pankow
"Botschaft von Bosnien und Herzegowina, 14, Ibsenstraße, Arnimkiez, Prenzlauer Berg, Pankow, Berlin, 10439, Deutschland",52.5556726,13.409405490014052,Pankow
"7, Schwyzer Straße, Leopoldkiez, Wedding, Mitte, 13349, Deutschland",52.5589235,13.3540525,Wedding
"8, Brienzer Straße, Reinickendorf, Mitte, 13407, Deutschland",52.55872,13.3612185,Reinickendorf
"16, Reginhardstraße, Gesundbrunnen, Mitte, 13409, Deutschland",52.5589692,13.3687948,Gesundbrunnen
"POCO Domäne, Drontheimer Straße, Gesundbrunnen, Mitte, 13359, Deutschland",52.5585962,13.376208914788482,Gesundbrunnen
"Soldiner Karree, Soldiner Straße, Soldiner Kiez, Gesundbrunnen, Mitte, 13359, Deutschland",52.55894415,13.383631609605438,Gesundbrunnen
"Kita Freienwalder Straße 19c, 19C, Freienwalder Straße, Soldiner Kiez, Gesundbrunnen, Mitte, 13359, Deutschland",52.55879285,13.391586210855714,Gesundbrunnen
"Nasses Dreieck, Dolomitenstraße, Pankow, Berlin, 13187, Deutschland",52.5606379,13.398775269698547,Pankow
